SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,34,15,New Jersey,Gloucester County,10,3,20512,10430,10082,8710,8387,1221,1228,19,11,246,227,5,5,229,224,8921,8593,1367,1378,58,52,312,287,12,9,9869,9534,8221,7931,1165,1156,15,11,245,222,4,4,219,210,8422,8123,1304,1295,53,49,309,282,11,8,561,548,489,456,56,72,4,0,1,5,1,1,10,14,499,470,63,83,5,3,3,5,1,1
50,34,15,New Jersey,Gloucester County,10,4,20949,10570,10379,8877,8694,1264,1278,17,23,225,220,8,8,179,156,9039,8833,1379,1379,54,59,267,261,15,16,10045,9808,8441,8215,1196,1210,13,17,221,215,4,7,170,144,8594,8344,1303,1303,49,50,263,253,11,15,525,571,436,479,68,68,4,6,4,5,4,1,9,12,445,489,76,76,5,9,4,8,4,1
50,34,15,New Jersey,Gloucester County,10,5,17620,8872,8748,7555,7294,987,1082,19,27,199,211,5,6,107,128,7651,7403,1049,1156,50,60,225,250,11,13,8369,8351,7124,6949,933,1054,11,24,196,203,4,6,101,115,7215,7045,991,1120,39,55,221,239,10,13,503,397,431,345,54,28,8,3,3,8,1,0,6,13,436,358,58,36,11,5,4,11,1,0
50,34,15,New Jersey,Gloucester County,10,6,17778,8666,9112,7482,7782,867,900,30,25,181,287,3,5,103,113,7571,7880,921,959,62,59,212,322,8,9,8114,8646,7009,7424,817,839,13,14,178,261,1,3,96,105,7091,7515,867,893,43,45,208,295,6,7,552,466,473,358,50,61,17,11,3,26,2,2,7,8,480,365,54,66,19,14,4,27,2,2
50,34,15,New Jersey,Gloucester County,10,7,17177,8440,8737,7272,7298,764,963,26,15,292,350,5,6,81,105,7344,7383,802,1024,49,40,316,385,10,12,7900,8302,6810,6928,713,915,14,14,291,345,2,4,70,96,6871,7005,744,968,33,38,315,379,7,10,540,435,462,370,51,48,12,1,1,5,3,2,11,9,473,378,58,56,16,2,1,6,3,2
50,34,15,New Jersey,Gloucester County,10,8,21122,10047,11075,8729,9500,916,1145,22,24,285,319,13,5,82,82,8801,9570,952,1186,53,53,312,344,16,8,9545,10594,8288,9076,878,1101,13,20,285,319,10,4,71,74,8349,9139,906,1138,43,44,310,343,13,7,502,481,441,424,38,44,9,4,0,0,3,1,11,8,452,431,46,48,10,9,2,1,3,1
50,34,15,New Jersey,Gloucester County,10,9,23382,11620,11762,10189,10213,1091,1174,17,39,244,244,5,1,74,91,10253,10285,1119,1215,45,74,267,279,11,8,11217,11397,9823,9895,1067,1145,12,30,240,240,5,1,70,86,9883,9963,1093,1182,39,65,263,273,10,8,403,365,366,318,24,29,5,9,4,4,0,0,4,5,370,322,26,33,6,9,4,6,1,0
50,34,15,New Jersey,Gloucester County,10,10,24597,12121,12476,10688,10902,1131,1200,22,29,208,245,5,2,67,98,10741,10978,1153,1241,48,75,235,276,14,8,11804,12163,10407,10633,1107,1175,18,21,203,242,3,1,66,91,10459,10703,1129,1211,44,64,229,273,12,7,317,313,281,269,24,25,4,8,5,3,2,1,1,7,282,275,24,30,4,11,6,3,2,1
50,34,15,New Jersey,Gloucester County,10,11,21245,10414,10831,9269,9518,871,1002,18,17,199,231,1,2,56,61,9311,9566,895,1030,43,42,216,251,5,6,10149,10591,9039,9311,847,977,15,15,196,229,1,2,51,57,9077,9355,867,1002,39,39,212,248,5,6,265,240,230,207,24,25,3,2,3,2,0,0,5,4,234,211,28,28,4,3,4,3,0,0
50,34,15,New Jersey,Gloucester County,10,12,17827,8661,9166,7696,8046,721,884,15,15,177,176,4,1,48,44,7733,8077,736,907,41,37,193,187,7,5,8492,8973,7546,7884,707,860,14,13,175,173,4,1,46,42,7581,7913,720,881,40,34,191,184,7,5,169,193,150,162,14,24,1,2,2,3,0,0,2,2,152,164,16,26,1,3,2,3,0,0
50,34,15,New Jersey,Gloucester County,10,13,13736,6692,7044,6007,6253,515,585,7,15,126,156,0,1,37,34,6034,6276,529,599,28,36,139,163,2,6,6577,6921,5904,6142,508,578,7,11,124,155,0,1,34,34,5928,6165,519,592,28,32,137,162,2,6,115,123,103,111,7,7,0,4,2,1,0,0,3,0,106,111,10,7,0,4,2,1,0,0
50,34,15,New Jersey,Gloucester County,10,14,9722,4437,5285,3971,4608,379,532,8,15,70,108,0,3,9,19,3978,4621,381,538,13,25,74,117,0,3,4357,5199,3899,4528,373,528,6,15,70,108,0,2,9,18,3906,4541,375,534,11,24,74,116,0,2,80,86,72,80,6,4,2,0,0,0,0,1,0,1,72,80,6,4,2,1,0,1,0,1
50,34,15,New Jersey,Gloucester County,10,15,7750,3406,4344,3047,3817,303,424,7,12,28,68,2,0,19,23,3059,3834,313,435,16,24,33,74,4,3,3355,4270,3000,3747,301,422,6,11,28,68,1,0,19,22,3012,3763,311,432,15,23,33,74,3,3,51,74,47,70,2,2,1,1,0,0,1,0,0,1,47,71,2,3,1,1,0,0,1,0
50,34,15,New Jersey,Gloucester County,10,16,6842,2906,3936,2629,3504,220,360,4,8,34,42,1,1,18,21,2645,3521,228,368,14,21,38,46,3,1,2869,3884,2596,3458,218,354,4,8,34,42,0,1,17,21,2611,3475,225,362,14,21,38,46,2,1,37,52,33,46,2,6,0,0,0,0,1,0,1,0,34,46,3,6,0,0,0,0,1,0
50,34,15,New Jersey,Gloucester County,10,17,5141,1876,3265,1679,2940,154,275,7,2,22,29,2,1,12,18,1688,2956,158,279,15,13,25,33,4,3,1863,3226,1669,2902,153,275,7,1,22,29,0,1,12,18,1678,2918,157,279,15,12,25,33,2,3,13,39,10,38,1,0,0,1,0,0,2,0,0,0,10,38,1,0,0,1,0,0,2,0
50,34,15,New Jersey,Gloucester County,10,18,4043,1257,2786,1147,2522,90,225,1,2,17,25,0,2,2,10,1149,2532,90,228,3,7,17,29,0,3,1245,2755,1135,2496,90,222,1,2,17,25,0,1,2,9,1137,2505,90,224,3,6,17,28,0,1,12,31,12,26,0,3,0,0,0,0,0,1,0,1,12,27,0,4,0,1,0,1,0,2
50,34,15,New Jersey,Gloucester County,11,0,287800,140169,147631,120845,126180,13968,15614,300,311,3261,3636,74,64,1721,1826,122365,127769,14924,16661,726,773,3780,4193,157,141,133857,141566,115411,121029,13384,14999,196,245,3221,3556,53,49,1592,1688,116812,122493,14243,15942,596,682,3727,4093,128,118,6312,6065,5434,5151,584,615,104,66,40,80,21,15,129,138,5553,5276,681,719,130,91,53,100,29,23
50,34,15,New Jersey,Gloucester County,11,1,17408,8869,8539,7156,6963,1090,968,21,16,285,281,7,4,310,307,7446,7248,1275,1157,61,51,393,385,16,13,8203,7852,6625,6410,1004,881,10,10,281,274,7,4,276,273,6885,6665,1163,1044,43,40,386,372,11,10,666,687,531,553,86,87,11,6,4,7,0,0,34,34,561,583,112,113,18,11,7,13,5,3
50,34,15,New Jersey,Gloucester County,11,2,18848,9692,9156,7982,7431,1093,1140,24,24,332,294,9,6,252,261,8213,7675,1252,1305,60,58,408,376,16,12,8971,8445,7361,6831,1034,1062,13,19,326,288,8,4,229,241,7574,7057,1173,1211,46,51,397,368,15,8,721,711,621,600,59,78,11,5,6,6,1,2,23,20,639,618,79,94,14,7,11,8,1,4
50,34,15,New Jersey,Gloucester County,11,3,20355,10364,9991,8630,8295,1210,1228,23,8,261,242,6,4,234,214,8846,8491,1364,1370,62,39,322,305,11,10,9770,9415,8115,7807,1152,1160,16,8,257,236,6,2,224,202,8321,7991,1299,1293,52,38,317,297,11,8,594,576,515,488,58,68,7,0,4,6,0,2,10,12,525,500,65,77,10,1,5,8,0,2
50,34,15,New Jersey,Gloucester County,11,4,20918,10554,10364,8833,8635,1287,1303,12,23,226,222,8,9,188,172,9003,8792,1408,1414,49,60,273,260,16,18,9994,9775,8369,8135,1215,1241,9,17,222,218,3,8,176,156,8527,8279,1328,1341,44,51,268,252,10,16,560,589,464,500,72,62,3,6,4,4,5,1,12,16,476,513,80,73,5,9,5,8,6,2
50,34,15,New Jersey,Gloucester County,11,5,17764,8967,8797,7619,7372,1026,1070,25,14,184,209,1,5,112,127,7722,7483,1092,1146,55,42,214,247,4,11,8449,8367,7176,6999,973,1030,16,12,181,201,1,5,102,120,7269,7103,1033,1100,44,39,209,239,4,10,518,430,443,373,53,40,9,2,3,8,0,0,10,7,453,380,59,46,11,3,5,8,0,1
50,34,15,New Jersey,Gloucester County,11,6,17942,8789,9153,7586,7766,877,954,36,26,188,266,3,7,99,134,7670,7879,927,1030,62,63,220,308,11,12,8219,8690,7083,7402,839,900,13,15,185,243,2,4,97,126,7165,7508,887,971,39,51,217,282,10,9,570,463,503,364,38,54,23,11,3,23,1,3,2,8,505,371,40,59,23,12,3,26,1,3
50,34,15,New Jersey,Gloucester County,11,7,17443,8496,8947,7377,7486,754,974,23,21,253,363,6,8,83,95,7446,7565,797,1026,49,44,275,397,15,14,7917,8453,6874,7064,701,926,11,16,252,354,3,6,76,87,6937,7135,740,972,35,37,273,388,11,12,579,494,503,422,53,48,12,5,1,9,3,2,7,8,509,430,57,54,14,7,2,9,4,2
50,34,15,New Jersey,Gloucester County,11,8,20766,9958,10808,8533,9185,969,1158,22,19,339,349,10,6,85,91,8608,9258,1006,1210,47,45,368,378,18,10,9410,10305,8061,8752,916,1107,14,14,339,346,6,4,74,82,8125,8817,945,1152,37,38,368,374,13,8,548,503,472,433,53,51,8,5,0,3,4,2,11,9,483,441,61,58,10,7,0,4,5,2
50,34,15,New Jersey,Gloucester County,11,9,22840,11308,11532,9851,9990,1099,1159,18,39,255,257,8,2,77,85,9914,10059,1138,1205,44,70,282,281,13,5,10902,11120,9487,9629,1075,1125,11,32,253,253,7,2,69,79,9542,9692,1106,1166,36,62,280,277,12,5,406,412,364,361,24,34,7,7,2,4,1,0,8,6,372,367,32,39,8,8,2,4,1,0
50,34,15,New Jersey,Gloucester County,11,10,24618,12188,12430,10697,10832,1174,1240,22,29,217,233,5,2,73,94,10753,10905,1199,1280,52,72,245,263,12,7,11858,12108,10400,10551,1155,1219,18,22,210,229,3,1,72,86,10455,10617,1179,1253,48,62,238,259,10,6,330,322,297,281,19,21,4,7,7,4,2,1,1,8,298,288,20,27,4,10,7,4,2,1
50,34,15,New Jersey,Gloucester County,11,11,22059,10862,11197,9658,9794,917,1049,18,19,210,258,2,2,57,75,9701,9852,940,1088,43,54,229,282,6,6,10567,10927,9407,9561,884,1021,13,15,208,257,2,2,53,71,9446,9616,905,1057,36,49,227,280,6,6,295,270,251,233,33,28,5,4,2,1,0,0,4,4,255,236,35,31,7,5,2,2,0,0
50,34,15,New Jersey,Gloucester County,11,12,18107,8725,9382,7743,8249,730,888,17,14,183,193,4,1,48,37,7779,8276,749,903,42,33,198,200,8,7,8530,9199,7569,8096,714,866,16,13,181,189,4,1,46,34,7603,8120,732,879,40,31,196,196,8,7,195,183,174,153,16,22,1,1,2,4,0,0,2,3,176,156,17,24,2,2,2,4,0,0
50,34,15,New Jersey,Gloucester County,11,13,14262,6903,7359,6192,6487,529,638,7,15,140,178,0,0,35,41,6219,6519,542,653,25,39,150,190,2,1,6787,7221,6087,6364,524,627,7,12,138,177,0,0,31,41,6110,6396,534,642,24,36,148,189,2,1,116,138,105,123,5,11,0,3,2,1,0,0,4,0,109,123,8,11,1,3,2,1,0,0
50,34,15,New Jersey,Gloucester County,11,14,10433,4904,5529,4375,4842,427,528,12,17,74,117,0,3,16,22,4388,4859,433,534,22,29,77,124,1,5,4816,5439,4298,4760,418,524,10,15,74,117,0,2,16,21,4311,4776,424,529,20,27,77,124,1,4,88,90,77,82,9,4,2,2,0,0,0,1,0,1,77,83,9,5,2,2,0,0,0,1
50,34,15,New Jersey,Gloucester County,11,15,7747,3400,4347,3019,3810,317,443,5,11,39,61,2,1,18,21,3032,3824,323,449,15,26,47,68,2,1,3347,4279,2970,3745,315,441,4,11,39,61,1,1,18,20,2983,3758,321,447,14,25,47,68,1,1,53,68,49,65,2,2,1,0,0,0,1,0,0,1,49,66,2,2,1,1,0,0,1,0
50,34,15,New Jersey,Gloucester County,11,16,6757,2889,3868,2615,3429,215,358,6,9,34,53,1,1,18,18,2632,3443,218,365,15,20,38,58,4,3,2841,3814,2572,3376,212,358,6,8,34,53,0,1,17,18,2588,3390,214,365,15,19,38,58,3,3,48,54,43,53,3,0,0,1,0,0,1,0,1,0,44,53,4,0,0,1,0,0,1,0
50,34,15,New Jersey,Gloucester County,11,17,5201,1947,3254,1747,2916,159,284,7,4,20,29,1,1,13,20,1758,2933,165,290,19,18,20,35,1,3,1936,3211,1738,2874,158,284,7,3,20,29,0,1,13,20,1749,2891,164,290,19,17,20,35,0,3,11,43,9,42,1,0,0,1,0,0,1,0,0,0,9,42,1,0,0,1,0,0,1,0
50,34,15,New Jersey,Gloucester County,11,18,4332,1354,2978,1232,2698,95,232,2,3,21,31,1,2,3,12,1235,2708,96,236,4,10,21,36,1,3,1340,2946,1219,2673,95,227,2,3,21,31,0,1,3,11,1222,2682,96,230,4,9,21,35,0,1,14,32,13,25,0,5,0,0,0,0,1,1,0,1,13,26,0,6,0,1,0,1,1,2
50,34,15,New Jersey,Gloucester County,12,0,289087,140931,148156,121203,126179,14155,15931,320,323,3412,3795,78,69,1763,1859,122763,127802,15144,17023,744,786,3951,4318,153,162,134312,141740,115491,120752,13562,15274,211,254,3367,3707,57,52,1624,1701,116929,122231,14449,16237,605,682,3888,4217,126,139,6619,6416,5712,5427,593,657,109,69,45,88,21,17,139,158,5834,5571,695,786,139,104,63,101,27,23
50,34,15,New Jersey,Gloucester County,12,1,17142,8736,8406,7012,6796,1062,1021,25,15,304,277,6,3,327,294,7313,7070,1264,1203,67,53,412,372,13,11,8022,7660,6443,6191,968,929,13,9,298,270,6,3,294,258,6716,6431,1144,1084,49,39,402,362,11,10,714,746,569,605,94,92,12,6,6,7,0,0,33,36,597,639,120,119,18,14,10,10,2,1
50,34,15,New Jersey,Gloucester County,12,2,18753,9587,9166,7808,7407,1151,1136,22,22,349,326,8,5,249,270,8037,7653,1306,1309,60,60,427,413,13,13,8838,8400,7172,6770,1083,1047,10,15,342,319,8,4,223,245,7380,6998,1219,1197,41,49,416,402,12,9,749,766,636,637,68,89,12,7,7,7,0,1,26,25,657,655,87,112,19,11,11,11,1,4
50,34,15,New Jersey,Gloucester County,12,3,20135,10384,9751,8618,8031,1227,1216,21,13,281,261,9,6,228,224,8827,8237,1382,1365,55,49,345,320,13,12,9767,9173,8083,7544,1170,1148,15,12,275,255,8,3,216,211,8282,7738,1314,1286,47,45,338,314,12,9,617,578,535,487,57,68,6,1,6,6,1,3,12,13,545,499,68,79,8,4,7,6,1,3
50,34,15,New Jersey,Gloucester County,12,4,20759,10389,10370,8682,8594,1245,1327,15,20,242,226,8,8,197,195,8863,8773,1374,1461,50,56,289,267,16,15,9792,9755,8163,8079,1189,1254,12,16,238,223,3,7,187,176,8334,8239,1310,1373,45,50,285,262,11,14,597,615,519,515,56,73,3,4,4,3,5,1,10,19,529,534,64,88,5,6,4,5,5,1
50,34,15,New Jersey,Gloucester County,12,5,18075,9197,8878,7788,7424,1068,1101,29,19,187,198,1,7,124,129,7900,7534,1144,1181,58,49,216,232,6,14,8676,8424,7349,7033,1010,1059,19,15,185,190,1,7,112,120,7450,7135,1078,1132,45,42,212,224,6,14,521,454,439,391,58,42,10,4,2,8,0,0,12,9,450,399,66,49,13,7,4,8,0,0
50,34,15,New Jersey,Gloucester County,12,6,17712,8759,8953,7541,7573,892,962,30,26,191,263,6,8,99,121,7627,7677,945,1035,62,57,218,295,10,14,8181,8473,7041,7193,839,909,14,16,188,240,5,4,94,111,7123,7287,890,974,43,45,214,271,9,10,578,480,500,380,53,53,16,10,3,23,1,4,5,10,504,390,55,61,19,12,4,24,1,4
50,34,15,New Jersey,Gloucester County,12,7,17893,8685,9208,7521,7757,808,950,31,18,228,375,6,9,91,99,7597,7842,855,1005,58,45,258,405,13,13,8072,8711,6986,7334,759,907,12,15,226,359,3,6,86,90,7057,7411,803,954,38,40,256,389,9,10,613,497,535,423,49,43,19,3,2,16,3,3,5,9,540,431,52,51,20,5,2,16,4,3
50,34,15,New Jersey,Gloucester County,12,8,20134,9707,10427,8271,8733,951,1191,26,21,367,382,9,4,83,96,8340,8816,992,1242,52,45,391,412,19,13,9120,9893,7764,8276,899,1136,16,13,367,379,6,3,68,86,7820,8349,929,1178,38,35,390,409,15,12,587,534,507,457,52,55,10,8,0,3,3,1,15,10,520,467,63,64,14,10,1,3,4,1
50,34,15,New Jersey,Gloucester County,12,9,22255,10876,11379,9498,9807,1017,1183,21,41,261,250,8,5,71,93,9559,9884,1050,1233,41,73,287,276,13,12,10466,10924,9130,9410,991,1145,13,34,260,248,6,4,66,83,9186,9477,1020,1187,33,63,285,274,11,11,410,455,368,397,26,38,8,7,1,2,2,1,5,10,373,407,30,46,8,10,2,2,2,1
50,34,15,New Jersey,Gloucester County,12,10,24645,12211,12434,10688,10833,1187,1239,20,27,230,245,4,3,82,87,10754,10896,1216,1282,53,68,263,269,10,8,11845,12104,10362,10542,1163,1215,17,23,222,239,4,2,77,83,10423,10602,1189,1255,50,62,253,263,10,7,366,330,326,291,24,24,3,4,8,6,0,1,5,4,331,294,27,27,3,6,10,6,0,1
50,34,15,New Jersey,Gloucester County,12,11,22853,11267,11586,10005,10126,970,1097,20,24,214,266,4,1,54,72,10047,10185,991,1130,43,57,232,286,8,5,10954,11287,9724,9870,949,1068,15,17,213,266,2,1,51,65,9764,9922,967,1096,37,48,231,285,6,4,313,299,281,256,21,29,5,7,1,0,2,0,3,7,283,263,24,34,6,9,1,1,2,1
50,34,15,New Jersey,Gloucester County,12,12,18628,9043,9585,7997,8382,784,936,19,15,191,211,4,1,48,40,8036,8411,796,954,42,35,209,221,8,4,8850,9397,7824,8226,772,913,17,14,188,205,4,1,45,38,7860,8253,784,929,39,34,205,215,7,4,193,188,173,156,12,23,2,1,3,6,0,0,3,2,176,158,12,25,3,1,4,6,1,0
50,34,15,New Jersey,Gloucester County,12,13,14916,7221,7695,6456,6784,565,670,7,11,153,194,0,1,40,35,6489,6813,578,680,25,28,168,203,2,6,7095,7536,6343,6642,558,657,7,9,151,193,0,1,36,34,6372,6670,568,667,25,26,165,201,2,6,126,159,113,142,7,13,0,2,2,1,0,0,4,1,117,143,10,13,0,2,3,2,0,0
50,34,15,New Jersey,Gloucester County,12,14,10881,5139,5742,4581,5027,443,546,9,20,88,120,0,2,18,27,4597,5043,450,557,20,36,94,128,0,6,5052,5646,4503,4941,435,540,8,17,88,120,0,2,18,26,4519,4957,442,550,19,32,94,128,0,6,87,96,78,86,8,6,1,3,0,0,0,0,0,1,78,86,8,7,1,4,0,0,0,0
50,34,15,New Jersey,Gloucester County,12,15,8048,3519,4529,3118,3936,324,473,9,11,52,84,1,2,15,23,3130,3953,328,486,18,27,57,88,2,4,3459,4455,3063,3865,321,471,7,11,52,84,1,1,15,23,3075,3882,325,484,16,27,57,88,2,3,60,74,55,71,3,2,2,0,0,0,0,1,0,0,55,71,3,2,2,0,0,0,0,1
50,34,15,New Jersey,Gloucester County,12,16,6527,2806,3721,2540,3289,208,342,7,11,30,59,2,1,19,19,2553,3304,215,351,19,19,37,63,3,3,2754,3665,2494,3237,204,340,7,10,30,59,0,1,19,18,2507,3251,211,348,19,18,37,63,1,3,52,56,46,52,4,2,0,1,0,0,2,0,0,1,46,53,4,3,0,1,0,0,2,0
50,34,15,New Jersey,Gloucester County,12,17,5253,2002,3251,1798,2893,155,302,7,6,25,27,1,1,16,22,1811,2912,160,307,18,18,29,33,2,5,1984,3198,1783,2841,154,302,7,5,25,27,0,1,15,22,1795,2860,158,307,18,17,29,33,1,5,18,53,15,52,1,0,0,1,0,0,1,0,1,0,16,52,2,0,0,1,0,0,1,0
50,34,15,New Jersey,Gloucester County,12,18,4478,1403,3075,1281,2787,98,239,2,3,19,31,1,2,2,13,1283,2799,98,242,3,11,19,35,2,4,1385,3039,1264,2758,98,234,2,3,19,31,0,1,2,12,1266,2769,98,236,3,10,19,34,1,2,18,36,17,29,0,5,0,0,0,0,1,1,0,1,17,30,0,6,0,1,0,1,1,2
50,34,15,New Jersey,Gloucester County,13,0,289983,141397,148586,121361,126324,14318,16034,321,339,3521,3919,98,91,1778,1879,122929,127973,15330,17132,740,798,4058,4471,191,175,134569,141911,115491,120712,13722,15354,205,260,3461,3821,62,53,1628,1711,116918,122205,14627,16322,598,687,3981,4354,146,132,6828,6675,5870,5612,596,680,116,79,60,98,36,38,150,168,6011,5768,703,810,142,111,77,117,45,43
50,34,15,New Jersey,Gloucester County,13,1,17087,8676,8411,6935,6806,1090,1017,20,14,324,295,3,2,304,277,7212,7065,1279,1186,52,42,428,390,13,13,7960,7632,6362,6170,994,916,10,9,318,290,3,2,273,245,6613,6400,1161,1063,40,32,414,379,9,11,716,779,573,636,96,101,10,5,6,5,0,0,31,32,599,665,118,123,12,10,14,11,4,2
50,34,15,New Jersey,Gloucester County,13,2,18358,9414,8944,7632,7219,1162,1119,19,22,334,314,7,1,260,269,7873,7469,1324,1292,55,56,416,399,19,5,8640,8183,6971,6571,1091,1039,10,16,330,309,7,1,231,247,7185,6803,1233,1193,42,45,408,391,16,4,774,761,661,648,71,80,9,6,4,5,0,0,29,22,688,666,91,99,13,11,8,8,3,1
50,34,15,New Jersey,Gloucester County,13,3,19931,10244,9687,8514,7937,1181,1220,16,12,296,281,5,2,232,235,8730,8154,1334,1376,53,50,358,348,11,7,9608,9081,7948,7426,1126,1142,11,12,293,277,5,1,225,223,8158,7632,1275,1288,44,48,355,343,11,6,636,606,566,511,55,78,5,0,3,4,0,1,7,12,572,522,59,88,9,2,3,5,0,1
50,34,15,New Jersey,Gloucester County,13,4,20559,10420,10139,8694,8401,1268,1304,12,11,248,227,6,6,192,190,8870,8572,1403,1435,42,47,293,269,15,16,9824,9524,8167,7879,1217,1234,10,10,245,225,3,5,182,171,8333,8031,1342,1348,40,45,290,266,12,15,596,615,527,522,51,70,2,1,3,2,3,1,10,19,537,541,61,87,2,2,3,3,3,1
50,34,15,New Jersey,Gloucester County,13,5,18273,9272,9001,7841,7514,1099,1137,23,17,186,200,0,3,123,130,7953,7627,1175,1217,50,46,214,235,6,8,8743,8536,7382,7102,1046,1096,15,15,185,196,0,3,115,124,7486,7209,1118,1173,42,42,210,230,5,8,529,465,459,412,53,41,8,2,1,4,0,0,8,6,467,418,57,44,8,4,4,5,1,0
50,34,15,New Jersey,Gloucester County,13,6,17757,8795,8962,7528,7554,910,958,29,29,211,281,10,14,107,126,7621,7666,972,1034,65,64,239,312,11,18,8200,8485,7029,7175,852,919,14,20,204,254,5,6,96,111,7112,7272,904,984,48,52,232,284,6,10,595,477,499,379,58,39,15,9,7,27,5,8,11,15,509,394,68,50,17,12,7,28,5,8
50,34,15,New Jersey,Gloucester County,13,7,18141,8833,9308,7646,7855,815,952,34,25,234,360,13,16,91,100,7725,7943,862,1010,60,48,263,391,18,20,8191,8774,7095,7420,761,894,14,16,229,344,7,11,85,89,7168,7497,803,943,39,38,258,374,12,14,642,534,551,435,54,58,20,9,5,16,6,5,6,11,557,446,59,67,21,10,5,17,6,6
50,34,15,New Jersey,Gloucester County,13,8,19455,9351,10104,7956,8397,904,1169,34,24,364,400,12,10,81,104,8026,8482,943,1229,61,50,388,432,16,17,8767,9557,7454,7941,861,1113,20,14,359,393,7,5,66,91,7509,8013,891,1162,42,39,382,424,11,12,584,547,502,456,43,56,14,10,5,7,5,5,15,13,517,469,52,67,19,11,6,8,5,5
50,34,15,New Jersey,Gloucester County,13,9,22045,10743,11302,9321,9694,1014,1181,30,42,284,281,13,10,81,94,9392,9772,1052,1228,53,73,309,309,21,16,10280,10803,8928,9274,977,1135,17,32,279,276,7,5,72,81,8990,9340,1007,1173,40,59,303,303,15,11,463,499,393,420,37,46,13,10,5,5,6,5,9,13,402,432,45,55,13,14,6,6,6,5
50,34,15,New Jersey,Gloucester County,13,10,24622,12225,12397,10645,10760,1218,1238,24,35,236,264,14,11,88,89,10715,10829,1252,1279,60,72,269,296,21,17,11834,12036,10308,10455,1193,1210,18,27,225,254,9,7,81,83,10371,10519,1222,1247,52,63,258,284,16,13,391,361,337,305,25,28,6,8,11,10,5,4,7,6,344,310,30,32,8,9,11,12,5,4
50,34,15,New Jersey,Gloucester County,13,11,23397,11513,11884,10182,10361,1003,1133,21,31,234,268,7,7,66,84,10232,10431,1031,1172,51,65,258,292,14,12,11179,11568,9895,10099,976,1105,15,22,230,264,4,3,59,75,9938,10160,999,1136,44,55,254,288,10,8,334,316,287,262,27,28,6,9,4,4,3,4,7,9,294,271,32,36,7,10,4,4,4,4
50,34,15,New Jersey,Gloucester County,13,12,18938,9192,9746,8144,8535,808,951,18,13,181,211,1,0,40,36,8171,8561,822,963,34,32,198,223,7,5,9010,9548,7969,8362,802,929,17,13,181,209,1,0,40,35,7996,8387,816,941,33,31,198,221,7,5,182,198,175,173,6,22,1,0,0,2,0,0,0,1,175,174,6,22,1,1,0,2,0,0
50,34,15,New Jersey,Gloucester County,13,13,15684,7572,8112,6767,7123,595,744,7,9,165,202,1,0,37,34,6793,7147,610,756,27,28,178,212,6,5,7431,7947,6633,6972,591,731,7,8,164,202,1,0,35,34,6657,6996,605,743,26,27,177,212,6,5,141,165,134,151,4,13,0,1,1,0,0,0,2,0,136,151,5,13,1,1,1,0,0,0
50,34,15,New Jersey,Gloucester County,13,14,11190,5303,5887,4730,5193,456,529,7,16,87,122,2,0,21,27,4745,5212,462,539,18,34,95,129,4,2,5218,5783,4654,5100,451,523,6,13,86,121,1,0,20,26,4668,5118,457,533,16,30,94,128,3,2,85,104,76,93,5,6,1,3,1,1,1,0,1,1,77,94,5,6,2,4,1,1,1,0
50,34,15,New Jersey,Gloucester County,13,15,8089,3556,4533,3161,3946,318,472,4,11,60,86,0,0,13,18,3170,3959,321,481,11,22,66,90,1,1,3500,4461,3108,3876,315,470,4,11,60,86,0,0,13,18,3117,3889,318,479,11,22,66,90,1,1,56,72,53,70,3,2,0,0,0,0,0,0,0,0,53,70,3,2,0,0,0,0,0,0
50,34,15,New Jersey,Gloucester County,13,16,6511,2775,3736,2514,3303,215,344,6,9,24,59,1,1,15,20,2526,3319,218,349,14,22,28,65,4,2,2726,3672,2469,3245,213,342,5,8,24,58,1,0,14,19,2480,3260,215,347,13,20,28,64,4,1,49,64,45,58,2,2,1,1,0,1,0,1,1,1,46,59,3,2,1,2,0,1,0,1
